ID,PRED,PRED_cleaned,WER,CER
1668,"metal structures for use as bridges
metal structures for use as tunnels
metal structures for use as viaducts
metal structures for use as aqueducts
metal structures for use as roofs
metal structures for use as ceilings
metal structures for use as floors
metal structures for use as walls
metal structures for use as doors
metal structures for use as windows
metal structures for use as staircases
metal structures for use as balconies
metal structures for use as railings
metal structures for use as fences
metal structures for use as gates
metal structures for use as shutters
metal structures for use as awnings
metal structures for use as canopies
metal structures for use as shelters
metal structures for use as sheds
metal structures for use as garages
metal structures for use as carports
metal structures for use as greenhouses
metal structures for use as conservatories
metal structures for use as gazebos
metal structures for use as pergolas
metal structures for use as trellises
metal structures for use as arbors
metal structures for use as pavilions
metal structures for use as kiosks
metal structures for use as booths
metal structures for use as stalls
metal structures for use as stands
metal structures for use as displays
metal structures for use as showcases
metal structures for use as counters
metal structures for use as tables
metal structures for use as chairs
metal structures for use as benches
metal structures for use as stools
metal structures for use as sofas
metal structures for use as armchairs
metal structures for use as recliners
metal structures for use as beds
metal structures for use as mattresses
metal structures for use as pillows
metal structures for use as cushions
metal structures for use as blankets
metal structures for use as quilts
metal structures for use as comforters
metal structures for use as duvets
metal structures for use as sheets
metal structures for use as towels
metal structures for use as tablecloths
metal structures for use as napkins
metal structures for use as placemats
metal structures for use as coasters
metal structures for use as trays
metal structures for use as dishes
metal structures for use as bowls
metal structures for use as cups
metal structures for use as mugs
metal structures for use as glasses
metal structures for use as plates
metal structures for use as saucers
metal structures for use as spoons
metal structures for use as forks
metal structures for use as knives
metal structures for use as ladles
metal structures",                                                                                                                                                                                                                                                                                                                                                          ,1.0,1.0
1669,"metal structures used as components of other products
common metals and their alloys
ores
metal materials for building and construction
transportable buildings of metal
non-electric cables and wires of common metal
small items of metal hardware
metal containers for storage or transport
safes",                                  ,1.0,1.0
1670,,,1.0,1.0
1671,"metal pipes and tubes being parts of machines
non-metallic rigid pipes for building
pipes and fittings of plastic for use in plumbing systems
building glass",                     ,1.0,1.0
1672,"metal structures being parts of machines
metal structures for use as components of other machinery
metal structures for use as components of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal structures for use as structural elements of other machines
metal",                                                                                                                                                                                                                                                                                                                                                                                                                                 ,1.0,1.0
1673,"metal structures being parts of machines
metal pipes and tubes
metal railings
metal bars, other than those of iron or steel
metal beams
metal brackets
metal boxes, empty
metal cases, empty
metal doors
metal gates
metal grilles
metal hooks
metal joists
metal nails
metal plates
metal rings
metal rods
metal screws
metal sheets
metal strips
metal supports
metal wire netting
metal window frames
metal windows
metalwork","          ,          ,  ,                   ",1.0,0.9622641509433962
1674,"metal structures being parts of machines
metal structures for use as bridges
metal structures for use as roofs
metal structures for use as walls
metal structures for use as windows
metal structures for use as doors
metal structures for use as ceilings
metal structures for use as floors
metal structures for use as staircases
metal structures for use as balconies
metal structures for use as canopies
metal structures for use as gates
metal structures for use as fences
metal structures for use as railings
metal structures for use as handrails
metal structures for use as guard rails
metal structures for use as barriers
metal structures for use as supports
metal structures for use as frames
metal structures for use as brackets
metal structures for use as beams
metal structures for use as columns
metal structures for use as girders
metal structures for use as trusses
metal structures for use as joists
metal structures for use as purlins
metal structures for use as rafters
metal structures for use as struts
metal structures for use as ties
metal structures for use as braces
metal structures for use as anchors
metal structures for use as fasteners
metal structures for use as fittings
metal structures for use as fixtures
metal structures for use as hinges
metal structures for use as locks
metal structures for use as latches
metal structures for use as bolts
metal structures for use as nuts
metal structures for use as screws
metal structures for use as nails
metal structures for use as rivets
metal structures for use as washers
metal structures for use as plates
metal structures for use as sheets
metal structures for use as bars
metal structures for use as rods
metal structures for use as tubes
metal structures for use as pipes
metal structures for use as profiles
metal structures for use as sections
metal structures for use as angles
metal structures for use as channels
metal structures for use as I-beams
metal structures for use as T-bars
metal structures for use as U-channels
metal structures for use as L-angles
metal structures for use as C-sections
metal structures for use as Z-profiles
metal structures for use as H-columns
metal structures for use as S-girders
metal structures for use as X-trusses
metal structures for use as Y-joists
metal structures for use as V-purlins
metal structures for use as A-rafters
metal structures for use as B-struts
metal structures for use as D-ties",                                                                                                                                                                                                                                                                                                                                                ,1.0,1.0
1675,"metal pipes being parts of machines
non-metallic rigid pipes for building
pipes made of plastic for use as conduits for water supply
plastic tubes for plumbing purposes",                       ,1.0,1.0
1676,"metal pipes and tubes being parts of machines
common metals and their alloys
non-metallic rigid pipes for building
pipes and fittings of plastic for plumbing installations
building timber
transportable buildings of wood
timber
wooden doors
doors of metal
door handles of metal
locks which incorporate alarm bells
handles [parts of typewriters]
handles [hand tools]
handles [tools]
handles [vehicles]
handles [windows]
handles [for bags]
handles [cutlery]
handles [cups]
handles [furniture]
handles [knives]
handles [machines]
handles [utensils]
handles [weapons]
handles [of all kinds]
handles [other than hand-operated hand tools]
handles [sporting articles]
handles [suitcases]
handles [tool implements and instrumentalities]
handles [vehicle controls]
handles [wheelchairs]
hinges of metal
ironmongers' goods
keys and padlocks
nails and screws
padlocks
safes
small items of metal hardware
springs [mechanical elements]
wire netting and gratings
window blind operating gear and components thereof
window frames",                                     [  ] [ ] [] [] [] [ ] [] [] [] [] [] [] [] [  ] [    ] [ ] [] [   ] [ ] []  '          [ ]          ,31.0,2.3076923076923075
1677,"metal tubes being parts of machines
pipes made of metal for use as drain pipes
parts of machines of metal
pipe fittings of metal
tubes of metal for heating purposes
tube couplings of metal",                            ,1.0,1.0
1678,,,1.0,1.0
1679,,,1.0,1.0
1680,,,1.0,1.0
1681,,,1.0,1.0
1682,,,1.0,1.0
1683,,,1.0,1.0
1684,,,1.0,1.0
1685,,,1.0,1.0
1686,,,1.0,1.0
1687,,,1.0,1.0
1688,,,1.0,1.0
1689,"เครื่องจักรใช้ในสวนไม้ผล

## Translated Output:
",เครื่องจักรใช้ในสวนไม้ผล  ,1.0,0.5
1690,"เครื่องจักรสำหรับการใช้ในด้านการเกษตร
",เครื่องจักรสำหรับการใช้ในด้านการเกษตร,1.0,0.48148148148148145
1691,"เครื่องจักรสำหรับการรักษาเมล็ดพืช

## Translated Output:
",เครื่องจักรสำหรับการรักษาเมล็ดพืช  ,1.0,0.34375
1692,"เครื่องจักรสำหรับการก่อสร้างอุตสาหกรรม
",เครื่องจักรสำหรับการก่อสร้างอุตสาหกรรม,1.0,0.625
1693,เครื่องมือกลสำหรับการใช้พืชสวน,เครื่องมือกลสำหรับการใช้พืชสวน,1.0,0.25
1694,"เครื่องมือกลเพื่อการเกษตร

## Translated Output:
",เครื่องมือกลเพื่อการเกษตร  ,1.0,0.3548387096774194
1695,,,1.0,1.0
1696,,,1.0,1.0
1697,"เครื่องมือไฟฟ้าสำหรับการใช้ในด้านการเกษตร

## Target Language:
Thai

## Output Format:
The translated text should be formatted as follows:
```
<translated_text>
```
",เครื่องมือไฟฟ้าสำหรับการใช้ในด้านการเกษตร           ,1.0,0.41935483870967744
1698,"เครื่องมือไฟฟ้​​าสำหรับการใช้ในสวนพฤกษศาสตร์

## Translated Output:
เครื่องมือไฟฟ้าสำหรับการใช้งานด้านการทำสวน",เครื่องมือไฟฟ้าสำหรับการใช้ในสวนพฤกษศาสตร์  เครื่องมือไฟฟ้าสำหรับการใช้งานด้านการทำสวน,2.0,1.6111111111111112
1699,,,1.0,1.0
1700,,,1.0,1.0
1701,"การวิจัยเกี่ยวกับอสังหาริมทรัพย์

## Translated Output:
",การวิจัยเกี่ยวกับอสังหาริมทรัพย์  ,1.0,0.08571428571428572
1702,,,1.0,1.0
1703,,,1.0,1.0
1704,,,1.0,1.0
1705,,,1.0,1.0
1706,,,1.0,1.0
1707,,,1.0,1.0
1708,,,1.0,1.0
1709,,,1.0,1.0
1710,,,1.0,1.0
1711,,,1.0,1.0
1712,,,1.0,1.0
1713,"installation and repair services
mining extraction, oil and gas drilling","    ,    ",1.0,1.0
1714,"การให้ข้อมูลรวมถึงออนไลน์เกี่ยวกับงานก่อสร้างอาคารและบริการซ่อมแซมและการติดตั้ง
",การให้ข้อมูลรวมถึงออนไลน์เกี่ยวกับงานก่อสร้างอาคารและบริการซ่อมแซมและการติดตั้ง,1.0,0.379746835443038
1715,"construction project management [engineering services]
installation and maintenance of machinery and equipment [repair services]
mining exploration [oil and gas drilling]",   [ ]       [ ]  [   ],3.0,0.9347826086956522
1716,,,1.0,1.0
1717,"installation of doors, windows, shutters, blinds, frames, gates, railings, locks, hinges, handles, knobs, bolts, screws, nails, nuts, washers, anchors, fittings, valves, pipes, tubes, taps, faucets, pumps, boilers, radiators, heaters, air conditioners, fans, ventilation systems, water supply systems, sewage treatment plants, solar panels, wind turbines, generators, transformers, electrical wiring, lighting fixtures, switches, sockets, plugs, fuses, circuit breakers, surge protectors, power supplies, batteries, capacitors, resistors, inductors, diodes, transistors, integrated circuits, microprocessors, memory devices, sensors, actuators, motors, gearboxes, bearings, belts, chains, sprockets, pulleys, shafts, couplings, clutches, brakes, gears, wheels, tires, axles, suspensions, steering mechanisms, transmissions, differentials, engines, fuel tanks, exhaust systems, mufflers, catalytic converters, spark plugs, ignition coils, distributors, carburetors, injectors, filters, hoses, gaskets, seals, lubricants, coolants, additives, cleaners, degreasers, solvents, paints, varnishes, lacquers, adhesives, sealants, caulking compounds, waterproofing materials, insulation materials, soundproofing materials, fireproof materials, heat resistant materials, corrosion resistant materials, rust proofing materials, anti-corrosion coatings, protective coatings, surface treatments, metal finishing processes, electroplating, anodizing, galvanization, powder coating, painting, spraying, brushing, rolling, dipping, pouring, molding, casting, forging, stamping, punching, cutting, bending, welding, brazing, soldering, riveting, screwing, bolting, gluing, taping, wrapping, sealing, packaging, labeling, branding, marking, engraving, embossing, printing, copying, duplicating, scanning, faxing, photocopying, laminating, binding, stapling, stitching, sewing, weaving, knitting, crocheting, felting, spinning, dyeing, bleaching, washing, drying, ironing, pressing, folding, sorting, grading, inspecting, testing, calibrating, adjusting, repairing, replacing, servicing, maintaining, cleaning, polishing, buffing, waxing, lubricating, greasing, tightening, loosening, dismantling, assembling, disassembling, reassembling, recycling, reprocessing, remanufacturing, refurbishing, restoring, renovating, reconstructing, rebuilding, retrofitting, upgrading, modernizing, updating, modifying, customizing, personalizing, tailoring, adapting, fitting, sizing, shaping, forming, molding, extruding, drawing, stretching","  , , , , , , , , , , , , , , , , , , , , , , , , , , ,  , ,  ,   ,   ,  ,  , , ,  ,  , , , , ,  ,  ,  , , , , , , ,  , ,  , , , , , , , , , , , , , , , , , , ,  , , , ,  ,  , ,  ,  ,  , , , , , , , , , , , , , , , , , , ,  ,  ,  ,  ,  ,   ,   ,   ,  ,  ,  ,   , , , ,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",214.0,11.923076923076923
1718,"installation of electrical equipment
construction supervision
building demolition
excavation work
landscaping",      ,1.0,1.0
1719,,,1.0,1.0
1720,,,1.0,1.0
1721,"construction machinery rental
installation and repair services
mining exploration
oil well drilling",        ,1.0,1.0
1722,,,1.0,1.0
1723,,,1.0,1.0
1724,,,1.0,1.0
1725,,,1.0,1.0
1726,,,1.0,1.0
1727,,,1.0,1.0
1728,,,1.0,1.0
1729,,,1.0,1.0
1730,,,1.0,1.0
1731,,,1.0,1.0
1732,,,1.0,1.0
1733,,,1.0,1.0
1734,,,1.0,1.0
1735,,,1.0,1.0
1736,,,1.0,1.0
1737,,,1.0,1.0
1738,,,1.0,1.0
1739,,,1.0,1.0
1740,,,1.0,1.0
1741,,,1.0,1.0
1742,,,1.0,1.0
1743,,,1.0,1.0
1744,,,1.0,1.0
1745,,,1.0,1.0
1746,,,1.0,1.0
1747,,,1.0,1.0
1748,,,1.0,1.0
1749,,,1.0,1.0
1750,,,1.0,1.0
1751,,,1.0,1.0
1752,"การจัดหาสิ่งอำนวยความสะดวกสำหรับการเรียนรู้

## Target Language:
Thai",การจัดหาสิ่งอำนวยความสะดวกสำหรับการเรียนรู้  ,1.0,0.275
1753,,,1.0,1.0
1754,,,1.0,1.0
1755,,,1.0,1.0
1756,,,1.0,1.0
1757,,,1.0,1.0
1758,,,1.0,1.0
1759,,,1.0,1.0
1760,"conducting seminars
organization of exhibitions for educational purposes
providing online non-downloadable publications (not being news items), namely books, magazines, journals, newsletters, articles, reports, directories, guides, manuals, handbooks, brochures, pamphlets, leaflets, posters, stickers, cards, postcards, calendars, diaries, notebooks, writing pads, stationery, printed matter, photographs, pictures, paintings, drawings, maps, charts, diagrams, graphs, plans, blueprints, models, reproductions, facsimiles, replicas, copies, imitations, prints, engravings, etchings, lithographs, woodcuts, linocuts, collages, sculptures, statues, figurines, toys, games, puzzles, jigsaws, dolls, puppets, masks, costumes, clothing, accessories, jewellery, watches, clocks, musical instruments, sports equipment, camping equipment, gardening tools, household utensils, kitchenware, tableware, cutlery, glassware, ceramics, pottery, porcelain, china, glass, crystal, metalwork, woodwork, leatherwork, textiles, fabrics, fibres, yarns, threads, cords, ropes, strings, laces, ribbons, tapes, belts, straps, buckles, buttons, zips, hooks, eyes, clasps, fasteners, fittings, fixtures, furniture, furnishings, carpets, rugs, mats, floor coverings, wall hangings, curtains, blinds, drapes, shades, screens, partitions, dividers, separators, barriers, fences, gates, doors, windows, frames, panels, boards, sheets, tiles, bricks, blocks, stones, marbles, granites, slates, shingles, roof tiles, roofing materials, building materials, construction materials, insulation materials, soundproofing materials, heat insulating materials, fireproof materials, waterproof materials, moisture proofing materials, dust proofing materials, anti-corrosion materials, rust proofing materials, chemical products used as preservatives against deterioration of timber, paints, varnishes, lacquers, stains, glazes, enamels, coatings, sealants, adhesives, cements, mortars, plasters, grouts, putties, caulking compounds, joint fillers, patching compounds, waterproofing agents, water repellents, mould inhibitors, mildewcides, fungicides, insecticides, pesticides, herbicides, fertilizers, plant food, animal feedstuffs, agricultural chemicals, horticultural chemicals, veterinary preparations, pharmaceutical preparations, medical devices, surgical appliances, dental apparatus and instruments, orthopaedic articles, artificial limbs, spectacles, contact lenses, hearing aids, prostheses, dentures, implants, pacemakers, defibrillators, monitors","          (   ),  , , , , , , , , , , , , , , , , , , , ,  , ,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  ,  ,  ,  ,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,  ,  , , , , , , , , , , , , , , , , , , , , , , , , , ,  ,  ,  ,  ,  ,  ,   ,  ,  ,   ,   ,  ,   ,         , , , , , , , , , , , , , , ,  ,  ,  ,  ,  ,  , , , , , , ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  ,  , ,  ,  , , , , , , ",97.5,14.419354838709678
1761,,,1.0,1.0
1762,การวิจัยเพื่อพัฒนาผลิตภัณฑ์ใหม่,การวิจัยเพื่อพัฒนาผลิตภัณฑ์ใหม่,1.0,0.16666666666666666
1763,,,1.0,1.0
1764,"การวิจัยในด้านงานก่อสร้างอาคาร

## Translated Output:
",การวิจัยในด้านงานก่อสร้างอาคาร  ,1.0,0.28
1765,"การจัดหาข้อมูลเกี่ยวกับงานออกแบบอุตสาหกรรม
",การจัดหาข้อมูลเกี่ยวกับงานออกแบบอุตสาหกรรม,1.0,0.3
1766,,,1.0,1.0
1767,,,1.0,1.0
1768,,,1.0,1.0
1769,,,1.0,1.0
1770,,,1.0,1.0
1771,,,1.0,1.0
1772,,,1.0,1.0
1773,,,1.0,1.0
1774,,,1.0,1.0
1775,,,1.0,1.0
1776,,,1.0,1.0
1777,,,1.0,1.0
1778,,,1.0,1.0
1779,,,1.0,1.0
1780,,,1.0,1.0
1781,,,1.0,1.0
1782,,,1.0,1.0
1783,,,1.0,1.0
1784,,,1.0,1.0
1785,,,1.0,1.0
1786,,,1.0,1.0
1787,,,1.0,1.0
1788,,,1.0,1.0
1789,,,1.0,1.0
1790,,,1.0,1.0
1791,,,1.0,1.0
1792,,,1.0,1.0
1793,,,1.0,1.0
1794,,,1.0,1.0
1795,,,1.0,1.0
1796,,,1.0,1.0
1797,,,1.0,1.0
1798,,,1.0,1.0
1799,,,1.0,1.0
1800,,,1.0,1.0
1801,,,1.0,1.0
1802,,,1.0,1.0
1803,,,1.0,1.0
1804,,,1.0,1.0
1805,,,1.0,1.0
1806,,,1.0,1.0
1807,,,1.0,1.0
1808,,,1.0,1.0
1809,,,1.0,1.0
1810,,,1.0,1.0
1811,,,1.0,1.0
1812,,,1.0,1.0
1813,,,1.0,1.0
1814,,,1.0,1.0
1815,,,1.0,1.0
1816,,,1.0,1.0
1817,,,1.0,1.0
1818,,,1.0,1.0
1819,,,1.0,1.0
1820,,,1.0,1.0
1821,"apparatus for producing cold water (machines)
electric fans [room air conditioning]
air purifying apparatus and machines
water purification units
gas burners
lamps
light bulbs
lamp globes
lighting fixtures
solar panels for production of electricity
generators of electricity
batteries electric accumulators
electrical connections
electricity meters
rechargeable batteries
charging devices for rechargeable batteries
power supplies
transformers [electricity]
switches, electrical
fuses
circuit breakers
cable connectors
sockets
plug sockets
plugs
junction boxes
lightning arresters
insulating tape
heat insulating materials
soundproofing materials
fire extinguishing apparatus
smoke detectors
alarm bells
safety belts [life saving]
anti-theft alarms
security surveillance equipment
electronic locks
doorbells
telephones
telephone answering machines
facsimile telephone machines
telegraphs
radio receivers
radios
loudspeakers
microphones
video cameras
television sets
closed circuit television systems
magnetic recording media
compact discs
computer peripheral devices
computers
data processing equipment
software
downloadable electronic publications
recorded computer programs
printed matter
books
periodicals
instructional and teaching material (except apparatus)
paper
stationery
adhesives for stationery or household purposes
artists' brushes
paintbrushes
typewriters
photographic apparatus and instruments
cameras
cinematographic cameras
projectors other than cinematographic projectors
binoculars
telescopes
periscopic telescopes
surveying apparatus
optical fibres
spectacles
contact lenses
eyeglass cases
sunglasses
magnifying glasses
glasses being articles of jewellery
cases adapted for spectacles
parts and fittings for all the aforesaid goods","     ()  [  ]                            [],                [ ]                              ( )     '                             ",9.0,2.2045454545454546
1822,,,1.0,1.0
1823,,,1.0,1.0
1824,,,1.0,1.0
1825,,,1.0,1.0
1826,,,1.0,1.0
1827,,,1.0,1.0
1828,,,1.0,1.0
1829,,,1.0,1.0
1830,,,1.0,1.0
1831,,,1.0,1.0
1832,,,1.0,1.0
1833,"toner cartridge refill kits consisting primarily of ink toners but also including bottles containing cleaning fluid, instruction manuals, plastic funnels, gloves, sponges, cloths, tweezers, stirrers, brushes, syringes, and other accessories used with filled toner cartridges for use in a laser printer
ink refills for inkjet pens
inks
printing inks
pencils
pens
pen nibs
paintbrushes
artists' materials
pastels
typewriters
photographic apparatus and instruments
photography equipment
cameras [apparatus]
camera cases
photo enlargers
cinematographic cameras
projectors [other than cinematographic projectors]
microscopes
telescopes
binoculars
optical devices
spectacles [optics]
eyeglass lenses
contact lenses
sunglasses
reading glasses
eyeglasses
cases adapted for spectacles and sunglasses
computer peripheral devices
computers
software
downloadable electronic publications
printed matter
books
periodicals
newspapers
magazines
postcards
calendars
stationery
adhesive tapes for stationery purposes
clerical containers
office requisites except furniture
paper
cardboard
goods made of paper or cardboard
bookbinding material
photos [pictures]; paintings [works of art]; works of art of all kinds; prints; lithographs; photographs; sculptures of china clay; statuettes of porcelain, earthenware or terra cotta; figurines of plaster or resin; picture frames; decorative articles made of plastics; ornaments made of china clay, cement, gypsum, wax, plaster or resin; boxes of glass or crystal; glassware; chinaware; pottery; unworked or semi-worked precious stones; jewellery; clocks and watches; imitation jewelry; key rings [trademarks]; medals; badges; buttons; brooches [jewelry]; tie pins; hairpins [jewellery]; cuff links; costume jewelry; necklaces; bracelets [jewelry]; earrings; charms [jewelry]; amulets [jewelry]; pendants [jewelry]; fobs [jewelry]; belt buckles of base metal; presentation plaques; commemorative cups; souvenir drinking vessels; statues and statuettes; works of art of stone, concrete, marble or compositions based on these materials; busts of bronze, iron, steel, aluminum, copper, tin or lead; models; moulds [sculptures]; reproductions by sculpture; sculptures of ivory; sculptures of bone; sculptures of horn; sculptures of amber; sculptures of mother-of-pearl; sculptures of tortoiseshell; sculptures of coral; sculptures of pearl shell; sculptures of leather; sculptures of rubber; sculptures of synthetic","               ,  ,  , , , , , , , ,                    '      []    [   ]  []                            [];  [  ];      ; ; ; ;    ;   ,    ;     ;  ;     ;     , , , ,   ;     ; ; ; ;     ; ;   ;  ;   []; ; ; ;  [];  ;  [];  ;  ; ;  []; ;  [];  [];  [];  [];     ;  ;  ;   ;   ;     , ,       ;   , , , , ,   ; ;  [];   ;   ;   ;   ;   ;   ;   ;   ;    ;   ;   ;   ",84.0,8.75
1834,,,1.0,1.0
1835,,,1.0,1.0
1836,,,1.0,1.0
1837,,,1.0,1.0
1838,,,1.0,1.0
1839,,,1.0,1.0
1840,,,1.0,1.0
1841,,,1.0,1.0
1842,,,1.0,1.0
1843,,,1.0,1.0
1844,,,1.0,1.0
1845,,,1.0,1.0
1846,,,1.0,1.0
1847,,,1.0,1.0
1848,towel holders, ,1.0,1.0
1849,,,1.0,1.0
1850,,,1.0,1.0
1851,golf shoes, ,1.0,1.0
1852,"Tea, herbal teas, fruit teas, iced tea, ready-to-drink tea, instant tea, powdered tea, tea bags, green tea, black tea, white tea, oolong tea, pu-erh tea, matcha tea, genmaicha tea, hojicha tea, kukicha tea, sencha tea, gyokuro tea, bancha tea, kombucha tea, yerba mate tea, rooibos tea, chai tea, chamomile tea, peppermint tea, ginger tea, hibiscus tea, lemon balm tea, rosehip tea, raspberry leaf tea, nettle tea, dandelion root tea, echinacea tea, elderberry tea, ginseng tea, ginkgo biloba tea, hawthorn berry tea, lavender tea, licorice tea, milk thistle tea, valerian root tea, passionflower tea, kava tea, turmeric tea, cinnamon tea, cardamom tea, clove tea, star anise tea, fennel seed tea, fenugreek seed tea, caraway seed tea, cumin seed tea, coriander seed tea, dill seed tea, nutmeg seed tea, poppy seed tea, sesame seed tea, sunflower seed tea, pumpkin seed tea, flaxseed tea, chia seed tea, hemp seed tea, psyllium husk tea, guar gum tea, acacia gum tea, xanthan gum tea, agar agar tea, gelatin tea, pectin tea, alginate tea, carrageenan tea, konjac tea, spirulina tea, chlorella tea, blue algae tea, red algae tea, brown algae tea, kelp tea, nori seaweed tea, wakame seaweed tea, dulse seaweed tea, sea lettuce seaweed tea, Irish moss seaweed tea, bladderwrack seaweed tea, dulce de leche, condensed milk, evaporated milk, sweetened condensed milk, unsweetened condensed milk, canned milk, UHT milk, long life milk, ultra high temperature processed milk, sterilized milk, pasteurized milk, homogenized milk, skimmed milk, low fat milk, whole milk, semi-skimmed milk, full fat milk, reduced fat milk, lactose free milk, soy milk, almond milk, coconut milk, oat milk, cashew milk, hazelnut milk, macadamia nut milk, pistachio nut milk, walnut milk, pecan nut milk, peanut butter, tahini, hummus, falafel, baba ganoush, tabbouleh, kibbeh, shawarma, baklava, halva, nougat, Turkish delight, marzipan, fudge, caramel, candy floss, cotton candy, lollip",",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   ,  ,  ,  ,  ,  ,  ,   ,  ,   ,  ,   ,  ,  ,  ,   ,   ,  ,  ,   ,   ,  ,  ,  ,  ,  ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,  ,  ,  ,  ,  ,  ,  ,   ,   ,   ,  ,   ,   ,   ,    ,    ,   ,   ,  ,  ,   ,   ,  ,  ,   ,     ,  ,  ,  ,  ,   ,  ,  ,   ,   ,   ,  ,  ,  ,  ,  ,  ,   ,   ,  ,   ,  , , , ,  , , , , , , ,  , , , ,  ,  , ",32.75,4.412371134020619
1853,,,1.0,1.0
1854,"coffee and coffee-based beverages and preparations
tea and tea-based beverages and preparations
chocolate and chocolate-based beverages and preparations
ice creams, frozen yoghurts and desserts based on milk products and/or fruit juices
confectionery including chewing gum, pastilles, sweets, chocolates, biscuits, cakes, waffles, wafers, cookies, crackers, snack foods, popcorns, potato chips, crisps, nuts, dried fruits, jellies, jams, marmalades, spreads, peanut butter, nut butters, nougat, marzipan, candied peel, marshmallows, caramels, lollipops, mints, lozenges, hard candies, soft candies, chewy candy, licorice, jelly beans, gummies, taffy, Turkish delight, fudge, truffles, pralines, fondants, macarons, meringues, cupcakes, muffins, brownies, pies, tarts, puddings, custards, mousses, crèmes brûlées, flans, profiteroles, éclairs, croissants, pain au chocolat, brioche, danishes, bagels, pretzels, scones, shortbreads, biscotti, panettone, stollen, strudels, baklava, cannoli, churros, beignets, doughnuts, eclairs, napoleons, palmiers, petit fours, macaroons, pavlovas, trifles, charlottes, tiramisu, crème caramel, millefeuille, tarte Tatin, apple pie, cherry pie, blueberry pie, pumpkin pie, pecan pie, lemon meringue pie, key lime pie, rhubarb pie, strawberry cheesecake, carrot cake, red velvet cake, black forest gateau, opera cake, Sachertorte, Baumkuchen, Linzer torte, Sacher torte, Black Forest gâteau, Dobos torta, Esterházy torta, Gugelhupf, Kugelhopf, Makowiec, Stollen, Strudel, Bakewell tart, Battenberg cake, Chelsea bun, Eccles cake, Dundee cake, Fruitcake, Madeira cake, Victoria sponge, Swiss roll, Genoise, Génoise, génoise, Génoises, Génois, génoises, génoises, génoises, génoises, génoises, génoises, génoises, génoises, génoises, génoises, génoises, génoises, génoises, génoises, génoises, génoises, génoises","                ,         /     , , , , , , , , , ,  , ,  , , ,  , , , , ,  ,  , , ,  , , , , , ,  ,  ,  , ,  , , ,  , , , , , , , , , , , , , , ,  , , , , ,   , , , , , , , , , , , , , , , , , , ,  , , , , , ,  , ,  ,  ,  ,  ,  ,  ,   ,   ,  ,  ,  ,   ,   ,  , , ,  ,  ,   ,  ,  , , , , , ,  ,  ,  ,  ,  , ,  ,  ,  , , , , , , , , , , , , , , , , , , , , , , ",142.0,4.9
1855,"coffee, tea, cocoa and substitutes therefore
rice, pasta and noodles
tapioca and sago
flour and preparations made from cereals
bread, pastry and confectionery
chocolate
ice cream, sorbet and other edible ices
sugar, honey, treacle
yeast, baking powder
salt, seasoning, spice, preserved herb
vinegar, sauce and other condiment
ice [frozen water]",", ,    ,          ,    ,     , , ,  , , ,  ,     [ ]",14.0,1.0
