PRED,PRED_cleaned
ขายปลีกและขายส่งที่เกี่ยวข้องกับนาฬิกาและเครื่องประดับต่างๆ อย่างเช่น การซื้อขายส่งผู้จัดจำหน่ายในภาษาญี่ปุ่น,ขายปลีกและขายส่งที่เกี่ยวข้องกับนาฬิกาและเครื่องประดับต่างๆ อย่างเช่น การซื้อขายส่งผู้จัดจำหน่ายในภาษาญี่ปุ่น
ผ้าที่ใช้สำหรับเสื้อผ้าและตกแต่งบ้าน,ผ้าที่ใช้สำหรับเสื้อผ้าและตกแต่งบ้าน
พื้นปูแข็งแผ่นใช้ตอบโจษที่ถูกตีและซึ่งฉันไม่ได้ตอบ,พื้นปูแข็งแผ่นใช้ตอบโจษที่ถูกตีและซึ่งฉันไม่ได้ตอบ
น้ำหอมธรรมชาติที่ผลิตจากพืช,น้ำหอมธรรมชาติที่ผลิตจากพืช
อะแพตช์ ปิ๊ก ทาร์ และบิทูเมน; อาคารแบบพกพาที่ไม่ใช่โลหะ; อนุสรณ์สถานที่ไม่ใช่โลหะ,อะแพตช์ ปิ๊ก ทาร์ และบิทูเมน; อาคารแบบพกพาที่ไม่ใช่โลหะ; อนุสรณ์สถานที่ไม่ใช่โลหะ
ผู้ตอบแท็กซี่ใช้ภาษาไทยเป็นภาษาพื้นฐานของการจัดงาน โดยมีผู้ตอบแท็กซี่ทั้งหมด 16 คน,ผู้ตอบแท็กซี่ใช้ภาษาไทยเป็นภาษาพื้นฐานของการจัดงาน โดยมีผู้ตอบแท็กซี่ทั้งหมด  คน
แผงปูพื้น กระเบื้อง และกระดานที่ใช้สำหรับตึกอาคาร,แผงปูพื้น กระเบื้อง และกระดานที่ใช้สำหรับตึกอาคาร
ตู้ใส่ของแบบติดผนัง โดยประกอบด้วยตู้ครัว ตู้ห้องน้ำ ชั้นวางของและตู้เสื้อผ้า,ตู้ใส่ของแบบติดผนัง โดยประกอบด้วยตู้ครัว ตู้ห้องน้ำ ชั้นวางของและตู้เสื้อผ้า
ชื่อผู้ใช้งานต่างประเทศของแพ็กเกจซอฟต์แวร์,ชื่อผู้ใช้งานต่างประเทศของแพ็กเกจซอฟต์แวร์
ตู้โชว์ที่ประกอบขึ้นจากแผงใส่ของได้ ซึ่งรวมถึงตู้เก็บของแบบแบ่งพาร์ติชั่น ตู้ติดผนัง ชั้นวางของ และตู้เก็บของ,ตู้โชว์ที่ประกอบขึ้นจากแผงใส่ของได้ ซึ่งรวมถึงตู้เก็บของแบบแบ่งพาร์ติชั่น ตู้ติดผนัง ชั้นวางของ และตู้เก็บของ
ชิ้นส่วนของเฟอร์นิเจอร์ โดยเฉพาะแผงต่อประกอบเฟอร์นิเจอร์ ชั้นวางของที่สำเร็จรูป แผงใส่ของในชั้นวางของ และแผงปิดเฟอร์นิเจอร์,ชิ้นส่วนของเฟอร์นิเจอร์ โดยเฉพาะแผงต่อประกอบเฟอร์นิเจอร์ ชั้นวางของที่สำเร็จรูป แผงใส่ของในชั้นวางของ และแผงปิดเฟอร์นิเจอร์
พื้นผิวปูที่ใช้ตอบโจษไฟฟ้าหลัก ซึ่งแถบขี้ผึ้ง สายไฟ และสายเคเบิล,พื้นผิวปูที่ใช้ตอบโจษไฟฟ้าหลัก ซึ่งแถบขี้ผึ้ง สายไฟ และสายเคเบิล
ผู้ใช้ต้องแปลข้อความจากภาษาอังกฤษเป็นภาษาไทยโดยถือพาร์ซีฟเฉพาะสำหรับสินค้าและบริการต่างๆ ในระบบการจำแนกประเภทของWIPO นิซ โดยต้องใช้คำศัพท์ที่ถูกต้องตามกฎหมายและธุรกิจในภาษาไทยสำหรับเครื่องหมายการค้าและการจำแนกประเภทสินค้า นอกจากนั้น ผู้ใช้ไม่ควรเพิ่มคำอธิบาย ความคิดเห็น หรือข้อมูลอื่นใดนอกเหนือจากข้อความที่ต้องการแปล,ผู้ใช้ต้องแปลข้อความจากภาษาอังกฤษเป็นภาษาไทยโดยถือพาร์ซีฟเฉพาะสำหรับสินค้าและบริการต่างๆ ในระบบการจำแนกประเภทของ นิซ โดยต้องใช้คำศัพท์ที่ถูกต้องตามกฎหมายและธุรกิจในภาษาไทยสำหรับเครื่องหมายการค้าและการจำแนกประเภทสินค้า นอกจากนั้น ผู้ใช้ไม่ควรเพิ่มคำอธิบาย ความคิดเห็น หรือข้อมูลอื่นใดนอกเหนือจากข้อความที่ต้องการแปล
ใบอนุญาตที่ปฏิบัติต่อสิทธิ์ทรัพย์สินทางปัญญาและอุตสาหกรรม,ใบอนุญาตที่ปฏิบัติต่อสิทธิ์ทรัพย์สินทางปัญญาและอุตสาหกรรม
ชื่อผู้ใช้งานจะต้องปฏิบัติตามข้อกำหนดที่กฎหมายและโซเชียลมีเดียกำหนด,ชื่อผู้ใช้งานจะต้องปฏิบัติตามข้อกำหนดที่กฎหมายและโซเชียลมีเดียกำหนด
ตะกร้าสำหรับรถเข็นเด็ก (ในความเห็นชอบของสำนักงานที่ปรึกษาระหว่างประเทศ ซึ่งพบว่าคำศัพท์เหล่านี้คลุมเครือเกินไป - กฎข้อ 13.2.b แห่งกฎระเบียบฉบับร่วม),ตะกร้าสำหรับรถเข็นเด็ก (ในความเห็นชอบของสำนักงานที่ปรึกษาระหว่างประเทศ ซึ่งพบว่าคำศัพท์เหล่านี้คลุมเครือเกินไป - กฎข้อ .. แห่งกฎระเบียบฉบับร่วม)
ตู้พกพารถเข็นสำหรับเด็ก (ในความเห็นชอบของสำนักงานทะเบียนโลก ศัพท์เหล่านี้มีความคลุมเครือเกินไป - กฎข้อ 13.2.b แห่งกฎระเบียบฉบับร่วม),ตู้พกพารถเข็นสำหรับเด็ก (ในความเห็นชอบของสำนักงานทะเบียนโลก ศัพท์เหล่านี้มีความคลุมเครือเกินไป - กฎข้อ .. แห่งกฎระเบียบฉบับร่วม)
เบาะโต๊ะใส่เด็กสำหรับที่นั่งในรถ,เบาะโต๊ะใส่เด็กสำหรับที่นั่งในรถ
เกวียงขนส่งเด็กขนาดเล็ก,เกวียงขนส่งเด็กขนาดเล็ก
แผงรองรับ (ป้องกัน -) ซึ่งอยู่ในชุดสูทกีฬา,แผงรองรับ (ป้องกัน -) ซึ่งอยู่ในชุดสูทกีฬา
ชิ้นส่วนและอุปกรณ์ต่างๆ ของสินค้าที่กล่าวถึงข้างต้นซึ่งไม่รวมอยู่ในประเภทอื่น,ชิ้นส่วนและอุปกรณ์ต่างๆ ของสินค้าที่กล่าวถึงข้างต้นซึ่งไม่รวมอยู่ในประเภทอื่น
วาล์วปล่อยแรงดันสำหรับอุปกรณ์ที่ใช้น้ำ,วาล์วปล่อยแรงดันสำหรับอุปกรณ์ที่ใช้น้ำ
อุปกรณ์และติดตั้งสำหรับใช้ในการจัดทำแสงส่อง ทำความร้อน ทำความเย็น ผลิตไอน้ำ ทำอาหาร ทำให้แห้ง ระบายอากาศ จัดหาน้ำ และใช้ในการถูกสุขภาพ,อุปกรณ์และติดตั้งสำหรับใช้ในการจัดทำแสงส่อง ทำความร้อน ทำความเย็น ผลิตไอน้ำ ทำอาหาร ทำให้แห้ง ระบายอากาศ จัดหาน้ำ และใช้ในการถูกสุขภาพ
อุปกรณ์ต่างๆ ใช้การกรองชาและกาแฟ,อุปกรณ์ต่างๆ ใช้การกรองชาและกาแฟ
ตัวอย่าง: ผู้จัดจำหน่ายชาร์ปี้แท็กซี่ในญี่ปุ่น,ตัวอย่าง: ผู้จัดจำหน่ายชาร์ปี้แท็กซี่ในญี่ปุ่น
ภาชนะใส่ของพลาสติกสำหรับใช้ในที่อยู่อาศัยและในประจำบ้าน,ภาชนะใส่ของพลาสติกสำหรับใช้ในที่อยู่อาศัยและในประจำบ้าน
อุปกรณ์ใช้ในการผลิตเครื่องดื่ม ซึ่งแพ็คขี้นจะได้แก่เหยือกนม ที่ฉีดภาพศิลปะบนนม และแก้วชูต,อุปกรณ์ใช้ในการผลิตเครื่องดื่ม ซึ่งแพ็คขี้นจะได้แก่เหยือกนม ที่ฉีดภาพศิลปะบนนม และแก้วชูต
ชุดอุปกรณ์ให้บริการกาแฟที่มีลักษณะเฉพาะของจานรับประทานอาหาร,ชุดอุปกรณ์ให้บริการกาแฟที่มีลักษณะเฉพาะของจานรับประทานอาหาร
แปรงที่ใช้ในการทำความสะอาดสำหรับใช้ในบ้าน,แปรงที่ใช้ในการทำความสะอาดสำหรับใช้ในบ้าน
บริการของร้านค้าปลีกที่ใช้ผลิตภัณฑ์ดูแลผิว โลชั่นดูแลผิว เซรั่ม อะพอล็อกและเจลลี่,บริการของร้านค้าปลีกที่ใช้ผลิตภัณฑ์ดูแลผิว โลชั่นดูแลผิว เซรั่ม อะพอล็อกและเจลลี่
บริการของร้านค้าปลีกออนไลน์ที่ให้บริการผลิตภัณฑ์ดูแลผิว โลชั่นบำรุงผิว เซรั่มบำรุงผิว พลาสติกเจล และเปปไลงค์,บริการของร้านค้าปลีกออนไลน์ที่ให้บริการผลิตภัณฑ์ดูแลผิว โลชั่นบำรุงผิว เซรั่มบำรุงผิว พลาสติกเจล และเปปไลงค์
ให้คำปรึกษาทางธุรกิจและบริการให้คำแนะนำในด้านพลังงานไฟฟ้า,ให้คำปรึกษาทางธุรกิจและบริการให้คำแนะนำในด้านพลังงานไฟฟ้า
"ขอให้แปลชื่อผลิตภัณฑ์จากภาษาอังกฤษเป็นภาษาไทยอย่างถูกต้องและตรงไปตรงมาโดยไม่เพิ่มคำอธิบายหรือข้อมูลอื่นใดนอกเหนือจากผลการแปลเฉพาะตัว  

**ตัวอย่าง:**  
อีนตรี วัสดุสำหรับส่วนควบคุมไฟฟ้าหลัก (ลวด สายเคเบิล)  

**แหล่งข้อมูล:**  
บริการให้คำปรึกษาเกี่ยวกับกลยุทธ์ทางธุรกิจ","ขอให้แปลชื่อผลิตภัณฑ์จากภาษาอังกฤษเป็นภาษาไทยอย่างถูกต้องและตรงไปตรงมาโดยไม่เพิ่มคำอธิบายหรือข้อมูลอื่นใดนอกเหนือจากผลการแปลเฉพาะตัว  

ตัวอย่าง:  
อีนตรี วัสดุสำหรับส่วนควบคุมไฟฟ้าหลัก (ลวด สายเคเบิล)  

แหล่งข้อมูล:  
บริการให้คำปรึกษาเกี่ยวกับกลยุทธ์ทางธุรกิจ"
ที่ปรึกษาในเรื่องประสิทธิภาพของธุรกิจ,ที่ปรึกษาในเรื่องประสิทธิภาพของธุรกิจ
ให้คำปรึกษาทางธุรกิจและบริการให้คำแนะนำในภาคโครงการก่อสร้างพลังงานประหยัด,ให้คำปรึกษาทางธุรกิจและบริการให้คำแนะนำในภาคโครงการก่อสร้างพลังงานประหยัด
ให้คำปรึกษาทางธุรกิจและบริการให้คำแนะนำในภาคพลังงานหมุนเวียน,ให้คำปรึกษาทางธุรกิจและบริการให้คำแนะนำในภาคพลังงานหมุนเวียน
ออกแบบเครื่องมือประเมินผลกระทบต่อสิ่งแวดล้อม,ออกแบบเครื่องมือประเมินผลกระทบต่อสิ่งแวดล้อม
การวิจัยพัฒนาออกแบบทดสอบตรวจสอบและวิเคราะห์ในสาขาประชาธิปไตยและความยั่งยืนด้านสิ่งแวดล้อม,การวิจัยพัฒนาออกแบบทดสอบตรวจสอบและวิเคราะห์ในสาขาประชาธิปไตยและความยั่งยืนด้านสิ่งแวดล้อม
การวิจัยในสาขาการเปลี่ยนแปลงทางอากาศภูมิ,การวิจัยในสาขาการเปลี่ยนแปลงทางอากาศภูมิ
ให้ข้อมูลและคำปรึกษารวมถึงที่ปรึกษาต่างๆ เพื่อชดเชยผลกระทบจากการปล่อยคาร์บอน,ให้ข้อมูลและคำปรึกษารวมถึงที่ปรึกษาต่างๆ เพื่อชดเชยผลกระทบจากการปล่อยคาร์บอน
ให้ข้อมูลทางวิทยาศาสตร์แผ่นดินโลกในประเด็นการเปลี่ยนแปลงสภาพอากาศ,ให้ข้อมูลทางวิทยาศาสตร์แผ่นดินโลกในประเด็นการเปลี่ยนแปลงสภาพอากาศ
ที่ปรึกษาระดับมืออาชีพในเรื่องการอนุรักษ์พลังงาน,ที่ปรึกษาระดับมืออาชีพในเรื่องการอนุรักษ์พลังงาน
ที่ปรึกษาระดับมืออาชีพในเรื่องโครงการผลิตไฟฟ้าจากแหล่งพลังงานหมุนเวียน,ที่ปรึกษาระดับมืออาชีพในเรื่องโครงการผลิตไฟฟ้าจากแหล่งพลังงานหมุนเวียน
การให้คำปรึกษาอย่างมืออาชีพที่เกี่ยวข้องกับประสิทธิภาพการใช้พลังงานในตัวอาคาร,การให้คำปรึกษาอย่างมืออาชีพที่เกี่ยวข้องกับประสิทธิภาพการใช้พลังงานในตัวอาคาร
ให้คำปรึกษาระดับผู้เชี่ยวชาญที่เกี่ยวข้องกับประสิทธิภาพการใช้พลังงาน,ให้คำปรึกษาระดับผู้เชี่ยวชาญที่เกี่ยวข้องกับประสิทธิภาพการใช้พลังงาน
บริการให้คำแนะนำทางด้านสิ่งแวดล้อม การปรึกษาหารือ และข้อมูล,บริการให้คำแนะนำทางด้านสิ่งแวดล้อม การปรึกษาหารือ และข้อมูล
โปรตีนที่ใช้ในการผลิตอาหารของพืช ซึ่งเป็นแหล่งโภคภัณฑ์เสริมอาหารและเครื่องดื่ม,โปรตีนที่ใช้ในการผลิตอาหารของพืช ซึ่งเป็นแหล่งโภคภัณฑ์เสริมอาหารและเครื่องดื่ม
โปรตีนที่ใช้ในอุตสาหกรรมอาหาร,โปรตีนที่ใช้ในอุตสาหกรรมอาหาร
ผลิตภัณฑ์อาหารเสริมที่ประกอบด้วยโปรตีนและสารอื่น ๆ ในชนิดของพลังงาน,ผลิตภัณฑ์อาหารเสริมที่ประกอบด้วยโปรตีนและสารอื่น ๆ ในชนิดของพลังงาน
โปรตีนผักที่สูงแอบใช้เพื่อทดแทนเนื้อสัตว์,โปรตีนผักที่สูงแอบใช้เพื่อทดแทนเนื้อสัตว์
โปรตีนผักที่ใช้เพื่อขยายเนื้อสัตว์,โปรตีนผักที่ใช้เพื่อขยายเนื้อสัตว์
ผู้ใช้ต้องแปลข้อความจากภาษาอังกฤษเป็นภาษาไทยโดยถือพาร์ซีฟเฉพาะสำหรับสินค้าและบริการต่างๆ ตามระบบการจำแนกประเภทของ WIPO นิซ โดยต้องรักษารูปแบบของข้อความต้นฉบับไว้ ใช้ศัพท์ทางกฎหมายและเชิงพาณิชย์ที่เหมาะสมกับเครื่องหมายการค้าและการจำแนกประเภทสินค้า ไม่รวมคำอธิบาย ความคิดเห็น หรือข้อมูลใด ๆ ที่เกินกว่าข้อความต้นฉบับ และต้องตอบเป็นภาษาไทยเท่านั้น,ผู้ใช้ต้องแปลข้อความจากภาษาอังกฤษเป็นภาษาไทยโดยถือพาร์ซีฟเฉพาะสำหรับสินค้าและบริการต่างๆ ตามระบบการจำแนกประเภทของ  นิซ โดยต้องรักษารูปแบบของข้อความต้นฉบับไว้ ใช้ศัพท์ทางกฎหมายและเชิงพาณิชย์ที่เหมาะสมกับเครื่องหมายการค้าและการจำแนกประเภทสินค้า ไม่รวมคำอธิบาย ความคิดเห็น หรือข้อมูลใด ๆ ที่เกินกว่าข้อความต้นฉบับ และต้องตอบเป็นภาษาไทยเท่านั้น
ผ้าปิดจมูกแบบใช้ตอนที่ปฏิบัติงานทางการแพทย์,ผ้าปิดจมูกแบบใช้ตอนที่ปฏิบัติงานทางการแพทย์
ผ้าปิดจะใช้ทางการแพทย์,ผ้าปิดจะใช้ทางการแพทย์
"ตัวอย่าง:
อะแพทช์ไดโอจีนซูเป็นภาษาฝรั่งเศส","ตัวอย่าง:
อะแพทช์ไดโอจีนซูเป็นภาษาฝรั่งเศส"
โซ่ขับอื่นที่ไม่ใช่แบบใช้กับพาหนะบนบก,โซ่ขับอื่นที่ไม่ใช่แบบใช้กับพาหนะบนบก
โซ่ลิฟต์ [ชิ้นส่วนของเครื่องจักร],โซ่ลิฟต์ [ชิ้นส่วนของเครื่องจักร]
ผลิตภัณฑ์ที่ใช้ในอุตสาหกรรม วิทยาศาสตร์ และการถ่ายภาพ ตลอดจนในการเกษตร ป่าไม้ และการปฏิบัติการของโซเดียม; เรซินธรรมชาติที่ไม่ได้รับการบูรณะและพลาสติกที่ไม่ได้รับการบูรณะ; ส่วนประกอบสำหรับดับเพลิงและป้องกันอัคคีภัย; ส่วนผสมสำหรับการบ่มและบัดกรี; สารสำหรับฟอกหนังสัตว์และหนังสื่อ; กาวสำหรับใช้ในอุตสาหกรรม; ฉาบและส่วนผสมปาสตาอื่น ๆ; ปุ๋ยหมัก ปุ๋ยคอก ปุ๋ย,ผลิตภัณฑ์ที่ใช้ในอุตสาหกรรม วิทยาศาสตร์ และการถ่ายภาพ ตลอดจนในการเกษตร ป่าไม้ และการปฏิบัติการของโซเดียม; เรซินธรรมชาติที่ไม่ได้รับการบูรณะและพลาสติกที่ไม่ได้รับการบูรณะ; ส่วนประกอบสำหรับดับเพลิงและป้องกันอัคคีภัย; ส่วนผสมสำหรับการบ่มและบัดกรี; สารสำหรับฟอกหนังสัตว์และหนังสื่อ; กาวสำหรับใช้ในอุตสาหกรรม; ฉาบและส่วนผสมปาสตาอื่น ๆ; ปุ๋ยหมัก ปุ๋ยคอก ปุ๋ย
"ตัวอย่าง: ผลิตภัณฑ์ที่ใช้ในโซ่ไฟฟ้า (สายไฟ สายเคเบิล)  
 ตัวอย่าง: วัสดุสำหรับส่วนควบคุมไฟฟ้าหลัก (ลวด สายเคเบิล)","ตัวอย่าง: ผลิตภัณฑ์ที่ใช้ในโซ่ไฟฟ้า (สายไฟ สายเคเบิล)  
 ตัวอย่าง: วัสดุสำหรับส่วนควบคุมไฟฟ้าหลัก (ลวด สายเคเบิล)"
สารที่ใช้ในงานวิจัยทางพันธุศาสตร์และอณูชีววิทยา การประเมินของพันธุกรณ์ การวินิจฉัยโรคทางเภสัชกรณ์ การผสมผสานทางนิติวิทยาศาสตร์ การทดสอบดีเอ็นเอ และการวิจัยทางชีววิทยา,สารที่ใช้ในงานวิจัยทางพันธุศาสตร์และอณูชีววิทยา การประเมินของพันธุกรณ์ การวินิจฉัยโรคทางเภสัชกรณ์ การผสมผสานทางนิติวิทยาศาสตร์ การทดสอบดีเอ็นเอ และการวิจัยทางชีววิทยา
สารที่ใช้ในการตรวจสอบจีโนมพืช,สารที่ใช้ในการตรวจสอบจีโนมพืช
สารที่ใช้ในอุตสาหกรรมเภสัชกรณ์,สารที่ใช้ในอุตสาหกรรมเภสัชกรณ์
สารที่ใช้ในการวิเคราะห์พืชผล,สารที่ใช้ในการวิเคราะห์พืชผล
DNA ซีกข์สำหรับใช้ในการจัดทำแผนภูมิพันธุศาสตร์, ซีกข์สำหรับใช้ในการจัดทำแผนภูมิพันธุศาสตร์
สารเคมีและผลิตภัณฑ์ที่ใช้ในการผลิตสารฆ่าจุลชีพ ปุ๋ยกำจัดศัตรูพืช สารกำจัดวัชพืช สารฆ่าเชื้อรา สารกำจัดแมลง และสารควบคุมการเจริญเติบโตของพืช,สารเคมีและผลิตภัณฑ์ที่ใช้ในการผลิตสารฆ่าจุลชีพ ปุ๋ยกำจัดศัตรูพืช สารกำจัดวัชพืช สารฆ่าเชื้อรา สารกำจัดแมลง และสารควบคุมการเจริญเติบโตของพืช
ผลิตภัณฑ์ที่ใช้ในงานอีเล็กทรอนิกส์และโทรคมนาคม,ผลิตภัณฑ์ที่ใช้ในงานอีเล็กทรอนิกส์และโทรคมนาคม
ชุดทดสอบสำหรับใช้ในการวินิจฉัยทางการแพทย์,ชุดทดสอบสำหรับใช้ในการวินิจฉัยทางการแพทย์
สารที่ใช้ในการตรวจปัสสาวะแพทย์,สารที่ใช้ในการตรวจปัสสาวะแพทย์
ชุดทดสอบสำหรับใช้ในการวินิจฉัยโรคในสภาพแวดล้อมทางการแพทย์และสัตวแพทยศาสตร์,ชุดทดสอบสำหรับใช้ในการวินิจฉัยโรคในสภาพแวดล้อมทางการแพทย์และสัตวแพทยศาสตร์
ชุดตัวอย่างทางพันธุการสำหรับการวินิจฉัยทางคลินิก,ชุดตัวอย่างทางพันธุการสำหรับการวินิจฉัยทางคลินิก
"ซอฟต์แวร์คอมพิวเตอร์ชื่อว่า ""ซอฟต์แวร์จีโนไทป์ตามลำดับ""","ซอฟต์แวร์คอมพิวเตอร์ชื่อว่า ""ซอฟต์แวร์จีโนไทป์ตามลำดับ"""
ซอฟต์แวร์ที่เกี่ยวข้องกับเทคโนโลยีชีวภาพ โดยเฉพาะอย่างยิ่ง ซอฟต์แวร์สำหรับจัดเก็บและวิเคราะห์ข้อมูลประเภททางพันธุศาสตร์ ข้อมูลการจัดลำดับดีเอ็นเอ และข้อมูลการสกัด,ซอฟต์แวร์ที่เกี่ยวข้องกับเทคโนโลยีชีวภาพ โดยเฉพาะอย่างยิ่ง ซอฟต์แวร์สำหรับจัดเก็บและวิเคราะห์ข้อมูลประเภททางพันธุศาสตร์ ข้อมูลการจัดลำดับดีเอ็นเอ และข้อมูลการสกัด
ผลิตภัณฑ์จีโนมซึ่งประกอบด้วยโพรบและชีวมวลที่ขับเคลื่อนด้วยคอมพิวเตอร์เพื่อใช้ในการค้นหายีน,ผลิตภัณฑ์จีโนมซึ่งประกอบด้วยโพรบและชีวมวลที่ขับเคลื่อนด้วยคอมพิวเตอร์เพื่อใช้ในการค้นหายีน
อุปกรณ์ทดสอบดีเอ็นเอซึ่งพกพาหรือจัดเก็บตัวอย่างดีเอ็นเอเพื่อใช้ในการตรวจหา คัดแยก และจัดลำดับของตัวอย่างดีเอ็นเอเพื่อการวิจัยทางการแพทย์/การวินิจฉัย,อุปกรณ์ทดสอบดีเอ็นเอซึ่งพกพาหรือจัดเก็บตัวอย่างดีเอ็นเอเพื่อใช้ในการตรวจหา คัดแยก และจัดลำดับของตัวอย่างดีเอ็นเอเพื่อการวิจัยทางการแพทย์/การวินิจฉัย
การสร้างฐานข้อมูลและทดสอบการวินิจฉัยทางเทคนิคโดยใช้ซอฟต์แวร์เพื่อการใช้ประโยชน์ทางวิทยาศาสตร์และการวิจัย,การสร้างฐานข้อมูลและทดสอบการวินิจฉัยทางเทคนิคโดยใช้ซอฟต์แวร์เพื่อการใช้ประโยชน์ทางวิทยาศาสตร์และการวิจัย
อุปกรณ์และเครื่องมือทางอิเล็กทรอนิกส์ต่างๆ พร้อมชิ้นส่วนของอุปกรณ์เหล่านี้,อุปกรณ์และเครื่องมือทางอิเล็กทรอนิกส์ต่างๆ พร้อมชิ้นส่วนของอุปกรณ์เหล่านี้
แผงอะพาร์ตที่ใช้สำหรับปลูกฝังภาพและจีบของโซลูชันการฉายภาพแบบ LED สำหรับใช้กับหน้าจอ LCD,แผงอะพาร์ตที่ใช้สำหรับปลูกฝังภาพและจีบของโซลูชันการฉายภาพแบบ  สำหรับใช้กับหน้าจอ 
แผ่นปลูกฝอยและจานนำแสงที่ใช้พร้อมโมดูลไดโอดเปล่งแสง,แผ่นปลูกฝอยและจานนำแสงที่ใช้พร้อมโมดูลไดโอดเปล่งแสง
อุปกรณ์และเครื่องใช้ส่องที่พูง ตลอดจนโมดูลของอุปกรณ์เหล่านี้ซึ่่งประกอบด้วยฟิล์มสกัดแสงและ/หรือแผ่นนำแสง,อุปกรณ์และเครื่องใช้ส่องที่พูง ตลอดจนโมดูลของอุปกรณ์เหล่านี้ซึ่่งประกอบด้วยฟิล์มสกัดแสงและ/หรือแผ่นนำแสง
แผงตะกอนแสงส่องและพื้นที่นำแสงส่องใช้กับโคมไฟและเครื่องปฏิบัติการณ์แสงส่อง และโมดูลของภาคีเหล่านั้น,แผงตะกอนแสงส่องและพื้นที่นำแสงส่องใช้กับโคมไฟและเครื่องปฏิบัติการณ์แสงส่อง และโมดูลของภาคีเหล่านั้น
แผ่นพีซีและภาชนะใส่อาหารที่ปลูกจากต้นฝ้านของญี่ปุ่น,แผ่นพีซีและภาชนะใส่อาหารที่ปลูกจากต้นฝ้านของญี่ปุ่น
วัตถุปูผิวที่ใช้สำหรับอาคารและโครงสร้างที่ไม่ใช่โลหะ; ท่อของพื้นผิวแข็งที่ไม่ใช่โลหะสำหรับอาคาร; ซีลักษณ์ น้ำมันดิน น้ำมันดึง และน้ำมันดินจาระบี; อาคารแบบพกพาที่ไม่ใช่โลหะ; อนุสรณ์สถานที่ไม่ใช่โลหะ,วัตถุปูผิวที่ใช้สำหรับอาคารและโครงสร้างที่ไม่ใช่โลหะ; ท่อของพื้นผิวแข็งที่ไม่ใช่โลหะสำหรับอาคาร; ซีลักษณ์ น้ำมันดิน น้ำมันดึง และน้ำมันดินจาระบี; อาคารแบบพกพาที่ไม่ใช่โลหะ; อนุสรณ์สถานที่ไม่ใช่โลหะ
กรอบหน้าต่างที่ไม่ใช่โลหะ,กรอบหน้าต่างที่ไม่ใช่โลหะ
แผงปูฝ้าเพดานที่ไม่ใช่โลหะ,แผงปูฝ้าเพดานที่ไม่ใช่โลหะ
แผงผนังที่ประกอบขึ้นจากวัตถุโลหะ,แผงผนังที่ประกอบขึ้นจากวัตถุโลหะ
กระเบื้องผนังโลหะสำหรับอาคาร,กระเบื้องผนังโลหะสำหรับอาคาร
ผนังปูพื้นที่ใช้โลหะสำหรับติดผนัง,ผนังปูพื้นที่ใช้โลหะสำหรับติดผนัง
กระเบื้องปูผนังโลหะ,กระเบื้องปูผนังโลหะ
ตู้โชว์ที่ใช้งานได้จะประกอบด้วยแผงโลหะซึ่งถือว่าเป็นพาร์ตีชันของตู้โชว์,ตู้โชว์ที่ใช้งานได้จะประกอบด้วยแผงโลหะซึ่งถือว่าเป็นพาร์ตีชันของตู้โชว์
โครงสร้างที่ปลอดภัยและพกพาของโลหะ,โครงสร้างที่ปลอดภัยและพกพาของโลหะ
ตู้แปลงผ้าระบุชื่อที่พกพาได้จากโลหะ,ตู้แปลงผ้าระบุชื่อที่พกพาได้จากโลหะ
ที่พักแบบพกพาที่ผลิตจากโลหะ,ที่พักแบบพกพาที่ผลิตจากโลหะ
โครงสร้างชั่วคราวของโลหะที่ใช้สำหรับตอบแทน,โครงสร้างชั่วคราวของโลหะที่ใช้สำหรับตอบแทน
โครงสร้างชั่วคราวจากโลหะที่ใช้ป้องกันอันตราย,โครงสร้างชั่วคราวจากโลหะที่ใช้ป้องกันอันตราย
โครงสร้างชั่วคราวที่ผลิตจากโลหะ,โครงสร้างชั่วคราวที่ผลิตจากโลหะ
อะแพตช์ปูนซีเมนต์ของโลหะสำหรับงานโครงสร้างอาคาร,อะแพตช์ปูนซีเมนต์ของโลหะสำหรับงานโครงสร้างอาคาร
ผ้าทึบแสงโลกของโลหะ [กลางแจ้ง],ผ้าทึบแสงโลกของโลหะ [กลางแจ้ง]
ตะแกรงป้องกันแสงอาทิตย์โลหะสำหรับหน้าต่าง,ตะแกรงป้องกันแสงอาทิตย์โลหะสำหรับหน้าต่าง
ชีตปาร์ของโลหะสำหรับอาคาร,ชีตปาร์ของโลหะสำหรับอาคาร
โครงสร้างที่ใช้เป็นฐานรองรับอาคารพรีแฟบริกจากโลหะ,โครงสร้างที่ใช้เป็นฐานรองรับอาคารพรีแฟบริกจากโลหะ
โครงสถาปัตย์ที่ใช้ในอุตสาหกรรมพืชผล,โครงสถาปัตย์ที่ใช้ในอุตสาหกรรมพืชผล
โครงสร้างที่ใช้โลหะสำหรับอาคาร,โครงสร้างที่ใช้โลหะสำหรับอาคาร
โครงสร้างที่ใช้สำหรับการเกษตรจากโลหะ,โครงสร้างที่ใช้สำหรับการเกษตรจากโลหะ
โครงสร้างเสริมแข็งแรงของโลหะที่ใช้ในอาคาร,โครงสร้างเสริมแข็งแรงของโลหะที่ใช้ในอาคาร
แพลตฟอร์มโครงสร้างที่ประกอบด้วยโลหะ,แพลตฟอร์มโครงสร้างที่ประกอบด้วยโลหะ
